rating,content,language_prob,lencontent,Positive,Negative,Neutral
1,Die alte App war super.... Wieso muss man immer alles verschlechter.. Kann selten mal ein Einzahlungsschein scannen. Und dan noch Geld verlangen für diese ********.......,de,170,0.0026107784,0.9973699,1.9380523e-05
1,"Mit der neuen App lassen sich Einzahlungsscheine nicht mehr einscannen und ich sitze jetzt wieder am manuell abtippen. Mehrere Anfragen beim Support werden nicht Ernst genommen und mit Floskeln beantwortet (Typ: Updaten Sie bitte ihren Virenscanner). Antwort auf die Antwort von Postfinance: Genau das, was Sie beschreiben, funktioniert mit der neuen App nicht mehr (Einscannen von Referenznummern quer) und ich versuche dies der Postfinance nun schon seit Wochen mitzuteilen, jedoch ohne Erfolg.",de,496,0.009221946,0.9906508,0.00012753093
4,Schönes Designe und schnell....aber wo sind all die funktionen hin? keine Ebill Rechnungen mehr einsehbar und modifizierbar.,de,124,0.0350742,0.96481484,0.00011103011
1,Einfach nur nervig! Ständige Verzögerungen! Oft nicht nutzbar! Twint Zahlungen kommt nicht oder erst am Tag danach an!,de,118,0.00066724065,0.99931926,1.3538536e-05
1,"Es ist eine Frechheit. Seit den letzten Monaten geht nichts mehr. Funktionen wie schnell Überweisungen sind weg, dauerhafte Störungen, Updates und Behebungen. Ich konnte letztens nicht einmal meine eigene persönlichen Einstellungen ändern. Post nicht mehr mit mir. Habe mir schon lange überlegt die Konten aufzulösen. Werde dies nun vollziehen. Schade, aber ihr macht einen schlechten Job. Das alles neue einen Anfang hat ist verständlich aber ihr werdet nur schlechter und schlechter. Bitter...",de,495,0.001616822,0.9983705,1.2791015e-05
3,Kompliziertes login,it,19,0.0049966346,0.9949626,4.0852476e-05
1,"Leider funktioniert die App sehr oft nicht. Login geht nicht, push-Benachrichtugungen kommen erst etwa nach 5min und/oder fehlerhaft.",de,133,0.0022232872,0.99775517,2.1631547e-05
1,"Unmöglich langes und unübersichtliches Prozedere, um sich neu anzumelden. Hat einige Nerven gekostet. Und wo liegt nun der Vorteil für den Nutzer?",de,146,0.0019449788,0.9980121,4.289055e-05
3,Intuitiv und einfach zu bedienen. Man muss sich am Anfang an das neue Design gewöhnen.,de,86,0.99582064,0.004149498,2.9760942e-05
1,Stürtz die ganze zeit ab. Leider nicht mehr brauchbar diese App.,de,64,0.0013909511,0.9985896,1.9513123e-05
1,Sehr schlecht,de,13,0.0021556618,0.99781615,2.8339058e-05
1,"seit die neue version kam funktioniert gar nichts mehr... habe gedacht, ich gebe etwas zeit aber auch nach mehreren wochen immernoch funktionsunfähig...",de,152,0.0010338925,0.9989573,9.073156e-06
1,Die Vorgaenger App war massiv besser. Jetzt ist es einfach nur schlecht.,de,72,0.000692358,0.9992864,2.140936e-05
1,"Ich war sehr glücklich mit der alten App. Kontostand von Kreditkarte wird falsch angezeigt. Manchmal verschwindet dieser auch ganz und App Zeigt nur ein Konto dann an. Aufladen der Kreditkarte geht nicht mehr richtig. Der Betrag ist weg vom Konto aber nicht auf der Kreditkarte sondern als 'reserviert' markiert. Nächster Punkt ist Twint. Geld kommt auf Twint App, nicht sichtbar auf PF Konto. Erst nach 12-24h. In der Vergangenheit war es sofort verfügbar. Was soll das?",de,471,0.0014204944,0.99856806,1.1339953e-05
1,"Wo bleibt SMS, E-Mail mit den Gutschrift? Wird Jede update ein neue Fehler generieren?",de,86,0.03434852,0.9612672,0.004384457
1,"25.05.2021 Guten Tag ihr habt überhaupt nichts gelernt, sieht ihr eure schlechte Kritiken nicht, die Chef sehen wohl nur die Bonie. Schon wieder kann man sich nicht Einloggen..... am Tag des Zahltags.... Guten Tag Die Software Entwickler haben einen riesen Schritt rückwärts programmiert. Total unübersichtlich, ich habe genug von diesem geschäfftsgebaren, ich kann gut zur Konkurrenz gehen. Nicht mal anständiges ausloggen möglich. Sehr unprofessionell. Auf niemer Wiedersehen liebe Postfinance.",de,496,0.0016235106,0.9983515,2.497633e-05
1,neue app ist einfach eine katastrophe! mit der alten war ich super zufrieden. aber das jetzt - geht gar nicht! vorallem stören mich die einlogprobleme sowie das unübersichtliche.,de,178,0.00036319354,0.99962485,1.1887365e-05
1,"Die neue App ist Katastrophe, beim Geld Transfer funktioniert nicht mehr auch Scan Zahlung,muss Mann alles eintippen.",de,117,0.0118714655,0.98802,0.00010831051
1,viel zu langsam. seit dem Update auf den neuen PostFinance App funktioniert nichts wie man es gerne hätte. Vor dem Update hat alles wunderbar funktioniert. ich denke bei der Update hat man nur am Design gedacht und nicht an der Funktionalität. hätte lieber einen app der funktioniert auch wenn er nicht geil aussieht,de,316,0.00061988254,0.99937123,9.063582e-06
1,Auslandszahlungen sind gar nicht mehr möglich...zum kotzen,de,58,0.0010985411,0.99888486,1.647796e-05
1,die alte app war viel besser! das jetzt ist nur schmutz,de,55,0.00043552852,0.99954945,1.5090729e-05
1,Vor dem update war die app sehr gut und jezt nur noch müll. Ich werde die app erst wider instaliren wenn sie wie vor dem update war,de,131,0.0006050366,0.999386,8.924477e-06
1,"Eine absolute Vollkatastrophe, langsam, unzuverlässig, für die Tonne. Die Zweifaktorauthentifizierung über die App funktioniert gefühlt nur jedes 100. Mal. Eine Schande für Postfinance.",de,185,0.00033391427,0.99964917,1.692167e-05
1,"Das schlimmste, was ihr je gemacht habt. Die App zeigt permanent einen falschen Betrag an, der auf dem Konto ist. Die App ist zudem auch sehr unübersichtlich. Das der Schnellservice abgeschafft wurde regt mich besonders auf.",de,224,0.000499037,0.9994871,1.37919515e-05
1,"Bei dem Update war plötzlich mein sparkonto nicht mehr ersichtlich ich habe au jenste weissen versucht es zu finden habe es aber nicht gefunden das neue Update kann man überhaupt nicht gebrauchen die alte version war viel,viel besser.",de,234,0.0007992199,0.9991916,9.229979e-06
1,Funktioniert kaum noch. Katastrophe. Edit Mai 21: Bei Login via mobile ID stürzt die app immer ab. Was machen die Entwickler eigentlich beruflich?,de,146,0.0026402124,0.9973285,3.1380147e-05
1,Log in funktioniert nicht mehr.,de,31,0.00520347,0.9947629,3.370826e-05
2,Bitte installieren auf mehreren Geräten zulassen.,de,49,0.036257967,0.94728065,0.016461367
2,"Ich hab mühe das zu Verstehen. Alles zusammenstauchen, runter fahren aber gleichzeitig die Gebühren erhöhen 😂 Vergleicht man die App mit der von Wise oder neon, dann bleibt nicht viel Gutes zu sagen. Richtig bekloppt ist die Credit Card Section. Die Buchungen & Top ups werden nicht mehr nach Ein- Ausgangs Datum dargestellt sondern nach System Transaction. Wen interessierts wann das System bucht? Beträge werden reserviert, klar ersichtlich wieviel zu Verfügung steht ist nie. go🎖NEON",de,486,0.0063006114,0.9934901,0.00020920087
1,"Seitdem die App aktualisiert wurde, braucht man Minuten um 1 Rechnung eizuscannen was vorher ohne Probleme ging... Echt mühsam!!!",de,129,0.002740142,0.99723965,2.0164185e-05
2,"Seit die App neu ist, ständige Probleme mit dem Einloggen. Rechnungen in E-Bill können nicht angezeigt werden. Auslandeinzahlungen können mit der App auch nicht gemacht werden. Da muss sich was tun so ist die App unbrauchbar.",de,225,0.0005581327,0.99942756,1.4340513e-05
1,Neue App praktisch nutzlos geworden. Z. B. Geht zwar Scan & Pay aber der selbe String kann nicht mehr von pdf's rüber kopiert werden. sehr unpraktisch für's Bezahlen von digitalen Rechnungen:-( hoffentlich kommt die Funktion asap zurück!,de,237,0.0016491417,0.9983344,1.6518145e-05
1,Die scan & pay Funktion kann man vergessen und die Referenznummern wieder von Hand mühsam eintippen. Wie kann man nur so ein update freigeben?,de,142,0.004891976,0.9950579,5.0202558e-05
1,"Habe die alte App eigentlich nur verwendet um unterwegs den kontostand abzufragen und Einzahlungsscheine zu scannen. Einfach PW eigegeben und fertig-hat immer einwandfrei geklappt. Die jetzige App ist einfach katastrophal. Einloggen hat klappt nie auf anhieb, erst nach 3-4 versuchen oder aktuell gar nicht. Weder über Mobile ID noch biometrisch. Nerve mich jedea mal. Schämt euch, euren Kunden so eine instabile App aufzuzwingen! Bringt besser wieder das alte wieder zurück!",de,475,0.00048699,0.99949896,1.3980529e-05
1,Die neue Version funktioniert auf meinem Gerät nicht mehr und ist somit unbrauchbar. Schade denn mit der alten Version hatte ich null Probleme.,de,143,0.0016465865,0.99834013,1.335699e-05
1,"Wie kann ich gekaufte Guthaben archivieren? In der alten App war dass möglich. Jetzt habe ich nur noch eine lange Liste mit allen jemals gekauften Guthaben, ohne dass ich weiss, welche ich aufgebraucht habe und welche nicht. Wieso gibt es keinen Schnellservice mehr. Ausserdem finde ich, dass die Bedienfreundlichkeit unter dem neuen Design leidet.",de,348,0.0067563304,0.9931793,6.436381e-05
4,"Super App, vereinfacht mir so einiges.",de,38,0.044037573,0.94155264,0.014409671
1,"Ich wusste schon von den Bewertungen wie unbrauchbar die neue Version ist, darum habe ich das Update nicht gemacht um die alte Version behalten. Nun wurde ich zum Update gezwungen und wurde nicht enttäuscht, die neue App ist furchtbar! Bitte unbedingt verbessern.",de,263,0.0036851373,0.99630225,1.2460905e-05
1,"Früher konnte man den Einzahlungsschein perfekt scannen, das geht seit QR nicht mehr. Manuell erfassen via App einfach schlecht und nicht selbsterklärend. Mal ein Stift da zum bearbeiten mal nicht. War bis jetzt eigentlich ok die App, aber jetzt eigentlich unbrauchbar geworden. Testing sollte hier besser laufen!",de,313,0.0010461336,0.9989434,1.058195e-05
1,"Bitte bringt die alte App zurück! War auch nicht super, aber Welten besser als das jetzt.",de,89,0.05436811,0.9446325,0.0009994374
1,"Schade das man 1 stern auswählen muss, so katastrophal wie ihr die app gemacht habt, verdiennt diese app nicht mal einen stern. Schnellservice ist komplett verschwunden Schnellüberweissung ist auch weg Prepaid aufladen funktioniert nicht die app Crasht Zahlungsvorlagen sind zwar vorhanden aber ohne Referenz und der betrag ist auch nicht drauf Ich habe deswegen die Konsequenzen gezogen und habe gestern gekündigt Heute hatte ich schon den kündigungsbrief erhalten. Danke. bin nun bei CSX",de,489,0.00030692705,0.9996796,1.3523825e-05
1,Will denn bei der Postfinance niemand auf Kunden eingehen? Resonanz gibt es nur auf positive Kommentare. Ist eigentlich bei der Postfinance irgendjemandem aufgefallen das die neue App ein absolutes Desaster ist? Muss man erst an die Medien gehen damit sich jemand bewegt? Eine Frechheit ist die kostenpflichtige Supportnummer. So geht es nicht. Seit dem letzten Update hat die App die Arbeit eingestellt. Sie startet bleibt mit gelbem Bild stehen und verschwindet im Hintergrund. Dort hängt sie.,de,495,0.0017975125,0.9981873,1.5321899e-05
1,"unfassbar schlechtes update. funktioniert nicht mehr auf meinem galaxy s10. muss gelöscht und neu installiert werden. dafür widerrum ist der tangenerator voraussetzung. absolut unbrauchbar. wie ein konzern dieser grössenordnung ein so schlechtes, unfertiges produkt auf seine kunden loslassen kann ist mir unbegreiflich. bin seit 15 jahren PF kunde, wenns so weiter geht allerdings nicht mehr lange.",de,399,0.00026465172,0.9997187,1.6613058e-05
1,Leider wars früher besser. Seit kurzem stürzt die App nach ca. 30 Sekunden ab. Somit kann ich die App gar nicht mehr brauchen. Schade.,de,134,0.0034166824,0.99655503,2.853263e-05
1,Seit dem Update funktioniert nichtmall das Guthaben Aufladen fprs Handy... ubd viele weiter Funktionen die nicht richtig Funktioniren,de,133,0.0024274543,0.99755913,1.343196e-05
1,Man wird plötzlich gezwungen seine Telefonnummer anzugeben!!!,de,61,0.0034558792,0.9965142,2.9833833e-05
1,Schlecht. Der Logout Button hat nichts in den Einstellungen verloren.,de,69,0.025379946,0.0552681,0.919352
1,"Seit dem neuen Update ist alles komplizierter geworden und keine auslandsüberweisungen in der App möglich.... alles nur noch über externen Browser. Total umständlich, ich denke ich Wechsel allein deswegen schon die Bank!",de,220,0.0036328346,0.9963517,1.5367044e-05
1,"sobald ich ein pepaidguthaben über die app aufladen möchte, stürzt die app ab",de,77,0.0027238647,0.9972596,1.674588e-05
1,Ist unbrauchbar,de,15,0.0011242798,0.99885917,1.6827735e-05
2,"seit dem Update zwar schöner aber viele Optionen fehlen, Saldoverlauf fehlt, App finde ich persönlich bisschen mehr unübersichtlicher als bei der alten Version. Seit heute sehe ich mein Kreditkarten Konto nicht mehr in der App.... Wird immer schlimmer 🙄",de,253,0.008008862,0.9919743,1.7042144e-05
1,"Seit dem Update ist die App unbrauchbar, man findet nichts mehr und sie ist Kompliziert. Schade, die alte App war viel besser! Da überlegt man sich Postfinance zu Künden.",de,170,0.00078815984,0.9992011,1.0856484e-05
1,"Das neue Erlebnis ist eine Katastrophe. Dazu die immensen Gebühren ab Juli. Danke Post, ihr habt es geschafft, dass ich, nach über 30 Jahren, nun alles abziehe. Stört ja aber keinen beim gelben Riesen.",de,201,0.025532613,0.9740825,0.00038487234
1,Kreditkarte plötzlich nicht mehr ersichtlich. App ist langsam und eine Verschlechterung zur alten Version. Peinlich!,de,116,0.002563663,0.99741083,2.5512678e-05
1,Die neue App ist eine Katastrophe. Kreditkarte kann oft nicht aufgeladen werden. Usability sehr schlecht. Einfach grottige Umsetzung. Warum????,de,143,0.0012130647,0.9987749,1.2251313e-05
1,Einfahch unbrauchbar,de,20,0.0007245602,0.9992597,1.5835807e-05
1,Verschlimmbesserung in jeder Hinsicht.,de,38,0.6483307,0.25376636,0.09790296
1,"Die App ist viel zu mächtig. Ich will bloss Rechnungen scannen und dann auf dem Computer weiter bearbeiten. Dazu muss ich mich so einloggen, dass ich direkt vom Smartphone aus einzahlen kann. Nun weiss aber jederR, dass ein halbwegs schlauer Mensch niemals von einem Androidtelefon den ganzen Zugang zum eigenen Bankkonto öffnen soll. Eine echte Zweifaktorautentifizierung ist unmöglich. Die Postfinancebeamten meinen nun tatsächlich, der 2. Faktor sei durch den Gerätecode gegeben!!!",de,484,0.0026978545,0.99727756,2.446178e-05
1,Seit die app neu ist kann ich nicht mehr scan und pay benutzen. Es liest die codes nicht. Und das schon seit längerer zeit. Es sollte entlich mal ein update kommen. Dringenst!,de,175,0.0037778944,0.9962025,1.9512361e-05
1,"Die neue App ist eine komplette Katastrophe. Der Login dauert unglaublich lange, teilweise klappt er garnicht. Häufig stehen absolut grundlegende Funktionen (z.B. Kontostand anzeigen) ""aktuell nicht zur Verfügung"". Wenn die Probleme nicht behoben werden, ist das ein Grund die Bank zu wechseln...",de,296,0.002020168,0.9979641,1.58124e-05
1,Nun ist die App wieder schlechter. Seit neustem wird die digitale postcard nicht mehr erkannt ich weiß nicht ob am Karten wechsel (neue karte hab ich aktiviert) an der app oder an den telefoneinstellungen liegt. Bis kurz vor dem kartenwechsel ging alles fehlerfrei. Samsung Pay funktionier nach wie vor also ist der nfc ok. Wäre mal gut wenn man die nötigen einstellungen irgend wo nachschlagen kann. Die aktuelle Support Seite ist für solche Sachen unbrauchbar.,de,462,0.00078165095,0.99920833,1.0201584e-05
1,"Seit dem Update funktioniert scan and pay nicht mehr, die App stürzt ständig ab. Auch ein einfacher Kontoübertrag ist nicht möglich weil die App abstürzt. Ganz schlecht!",de,169,0.0005684371,0.99941987,1.1854964e-05
1,"Die alte Version war schon mässig brauchbar, die neue ist die pure Katastrophe! Kaum Funktionalität mehr, einfach unbrauchbar!!! Wie kann man nur so etwas Unausgereiftes veröffentlichen??? Ein starker Grund, um die Bank zu wechseln! Einfach unglaublich! Wenn Postfinance vor 20 Jahren so eine App publiziert hätte, wäre das ja noch teilweise entschuldbar gewesen, aber 2021? Hallo??? Die verantwortliche Person für dieses Debakel gehört sofort gefeuert!",de,453,0.000291767,0.9996924,1.585019e-05
1,Seit den Updates vom letzten Weekend eine absolute Katastrophe. Überlege mir bald die Bank zu wechseln,de,102,0.029746452,0.970152,0.000101681944
1,Seit dem Update nicht mehr zu gebrauchen. Scan funktioniert nicht mehr. >Scan+Pay mit Referenznummer geht nicht mehr. Die Kamera wird im Querformat angezeigt aber dann geschieht nichts mehr >Mit dem QR-CODE funktioniert es,de,222,0.0015852798,0.9984067,8.108412e-06
1,"Seit diesem Update funktioniert Scan & Pay nur noch sporadisch. Codierzeilen der Einzahlungsscheine werden erst nach langem Versuchen gelesen, oft gar nicht. Huawei p30 pro. Update 6.4.21: keine Zahlungsvorlage mehr! Support unfähig, hat mich nach ""bitte warten Sie, ich muss das abklären"" auf Warten gesetzt. Nach 33:14 habe ich dann aufgegeben! Hab schon das Depot aufgelöst, jetzt vielleicht auch noch das Konto!! Schlecht gemacht, Postfinance! Nachtrag 18.5.: scannen von EZ immer noch nicht",de,495,0.00072021206,0.99926734,1.2660165e-05
1,"Es fällt mir schwer, hier nicht ausfällig zu werden! Eine voll funktionsfähige (wenn auch verbesserungswürdige) App wurde durch diesen Witz ersetzt. Keine Ahnung, wie man an die häufigsten und wichtigsten Funktionen kommt, keine Anleitung, auch im Web nicht wirklich. Habt ihr schon mal von Usability-Tests gehört?! Das Vernünftigste wäre, die alte App zu reaktivieren, euch anständig bei allen zu entschuldigen, und erst wieder was Neues launchen, wenn es taugt!",de,463,0.014321593,0.98554033,0.00013803157
1,"Die 'Profis' bei der PostFinance... Ein über 5 Jahre altes Android, welches noch nie ein Sicherheitsupdate bekommen hat und ungepatchte Lücken besitzt wie nur sonst was: ""Ja, Dir vertrauen wir"". Ein brandaktuelles CustomRom mit Sicherheitsupdates von gestern, befreit von jeglicher Bloatware: ""nEiN, dU bIsT tOtAl UnSiChEr"". Eigentlich eine Beleidigung der Intelligenz der Nutzer, welche sich um ihre Sicherheit kümmern.",de,420,0.004208946,0.99372643,0.002064517
1,Die neue App begrüsst mich mit 30s gelbem Screen ohne irgendwas beim Startup. Nach Login via Mobile ID spuckt es mich wieder auf die Login Page aus. Einfach nur grottenschlecht. Warum?,de,184,0.0007088867,0.9992755,1.5881313e-05
1,Die alte APP war viel VIIIEL besser. Ich kann mich GAR NICHT MEHR ORIENTIERE !,de,78,0.012437779,0.9868663,0.000696101
3,Scan & Pay in der neuen App funktioniert nur jedes 2. Mal. Verbesserungspotential!,de,82,0.009080631,0.9905778,0.00034162065
1,Ich war mit der alten App sehr zufrieden. Vor allem wegen der Schnellfunktion da sich kurz gucken konnte wie viel geld ic noch habe....jetzt geht das nicht mehr muss mich jedesmal mit Gerät und allem Einloggen :-( Online fand ich eine Anleitung für einen schnellzugriff aber dort wo man drücken sollte für sie Einstellung dazu...der button gibt es auf der App gar nicht. Ich will kein Fingerabruck da sonst mein ganzes Hand muss per Pin Schützen. Gebt uns das alte App..90%der Kunden sehen es so!!!,de,498,0.004531545,0.9954513,1.7124696e-05
1,Scan & Pay funktioniert nicht mehr. Will immer das man sich neu einloggt. (Oneplus 9 Pro),de,89,0.0075121257,0.9924602,2.7771246e-05
1,"Langsam keine Geduld mehr. Ständig Updates - kann mich wieder mal nicht einloggen - mit der neuen Authentifizierung muss ich 10 Anläufe nehmen. Ich bin bereits genug gereizt wenn ich Rechnungen zahle, kann nicht noch eine E-Bank App gebrauchen die mit SchnigSchnag & Dauer-Fehlfunktionen daher kommt.",de,300,0.0015588816,0.9984243,1.6634509e-05
5,"Die alte und neue PF App lief unter Android 10 mehr oder weniger stabil. Nach dem Update auf Android 11 ging die App einen Tag lang praktisch nicht mehr. Die Authentifikation ging ewig lange, oft so lange bis man aus dem Login Prozess rausgeworfen wurde. Dann das Handy eine Nacht mit eingeschaltetem automatischen Update liegen gelassen, - siehe da - es funktioniert wieder super schnell wie vorher. Sogar das Einlesen von ES und QR geht jetzt noch schneller. Die PF App kann ich auf jeden Fall empfehlen.",de,506,0.94784516,0.052132577,2.2308011e-05
1,"Diese App ist ideal für alle, welche ihre Rechnungen auch weiterhin am Postschalter bezahlen gehen wollen. Absolut unbrauchbar, seit wochen kein Login mehr möglich.",de,164,0.0015730474,0.9984105,1.6413625e-05
1,"Stürzt sofort nach dem Start ab, gemäss dem Log liegt es am verbauten Fingerprint reader (xiaomi mi5s).",de,103,0.002799752,0.06255723,0.9346429
1,"Diese App hat keine Übersicht im Vergleich zu der alten App. Ausserdem habe ich das Problem mit dem Login, bei zweiten mal Login auf dem PC funktioniert die Authentifizierung nicht.",de,181,0.010353267,0.9895776,6.9396505e-05
1,"Seit Update usability komplett futsch Vorher war alles übersichtlich und einfach, jetzt muss mann alles suchen. SEPA Überweisung nicht mal mehr über app möglich, das ist wohl eher ein Downgrade als was anderes. Dann noch die neuen Kosten bei Postfinance. Kundenzufriedenheit wohl an letzter stelle bei euch.",de,307,0.0012488257,0.9987381,1.3133542e-05
1,Totaler Schrott!!! 🤬😡🤬😡,de,23,0.013466952,0.9861538,0.0003793223
2,"Die app ist ok, aber dass man gezwungen wird, eine bildschirmsperre einzurichten, ist völliger Quatsch!",de,103,0.013760546,0.9862156,2.3909804e-05
1,Mit neuem Update nicht mehr brauchbar.,de,38,0.0014805857,0.9985086,1.05851295e-05
1,Seit dem Update funktioniert überhaupt gar nichts mehr.,de,55,0.0006561923,0.9993298,1.4088997e-05
1,Absolut mies! Bitte überprüfen und updaten. Das ist schon peinlich wie schlecht die App funktioniert.,de,101,0.0005228269,0.9994651,1.2304472e-05
1,"Seit der neuen App musste ich das biometrische Login bereits dreimal zurücksetzen. Design scheinte wichtiger als Performance und Verlässlichkeit. Sehr schade, da ich sehr lange überzeugter PostFinnace App Kunde gewesen bin...",de,225,0.019185003,0.9805252,0.00028978236
1,Verschlimmbesserung der App. Entäuschend. Usability schlecht.,de,61,0.0009798481,0.9989882,3.209151e-05
1,"KEINE KRITIK NUR FEEDBACK. BUG1: neue Inlandzahlung Währung CHF kann nicht eingestellt werden, da steht nur EUR? BUG2: neue Zahlung: Sucher findet alte Zahlungsempfänger nicht. BUG3: Siehe Zahlungsdetails: unter IBAN steht eigener Name statt Empfänger. BRAVO: Finger-Login geht wieder. Einfach PoFi APP löschen und neu instalieren. Für Rappenspalter: Nimm die CSX Debit Card von der CS, alles ist gratis: Karte & Konto und Express-Zahlung am gleichen Tag. Kein PF Login am 25.4 & 12.4.2021 02:15.",de,496,0.02185789,0.97663105,0.001511036
1,"Was für ein Schrott, 0 Sterne. Bei der alten Version klappte alles. Bei der neuen APP muss ich nun immer das Kästchen mitnehmen, da der QR Code bzw. Fingerprint nicht funktioniert, da mein Handy zu alt ist (Samsung S9+). Für mich unverständlich.",de,245,0.033753388,0.9659422,0.0003044563
1,"Es kommt selten vor das ich schlecht rezensiere aber die PostFinance App ist auf diesem Unternehmensniveau mit Abstand die Schlechteste und Unzuverläsigste App die ich je gesehen habe. Eine Frechheit das ich diese Amateurqualität noch mit Kontoführungsgebühren finanziere. Liebe PostFinance, zahlt doch bitte Ihr mir Geld dafür das ich diese App benutzen muss und nicht umgekehrt.",de,380,0.02785913,0.97203475,0.00010597215
1,Bringt da schnell ein Update. Das ist ja so als wenn mann von Golf 8 auf Golf 1 wechselt.,de,89,0.011179998,0.9887465,7.3260984e-05
5,Bin echt zufrieden Danke,de,24,0.99192464,0.008030253,4.49625e-05
4,Sorry hat wohl nicht an der App gelegen. Handy zurückgesetzt jetzt geht es recht flott!,de,87,0.039018363,0.8188405,0.14214112
1,Seit dem neuen Update ist die App wesentlich schlechter geworden. Das biometrische login mit Fingerprint ist fehlerhaft es gibt auch sonst viele Verzögerungen. Man muss sich öfterers wieder mit dem Kartenlog in einloggen. Sehr schade war früher mal besser. Ebenfalls auch schlecht aber das ist der lauf der Bankenwelt werden immer mehr Kosten auf die Kundschaft abgewälzt. Schade!,de,380,0.0025792734,0.9974051,1.545203e-05
1,Die alte App war übersichtlicher und hatte die besseren Funktionen! Die neue Gestaltung ist einfach nur Benutzerunfreundlich und unübersichtlich!,de,145,0.0005327027,0.9994546,1.25139e-05
2,Das kaufen voll prepaid guthaben stürzt die app gleich ab Der rest na ja viel komplizierter als vorher. Aber nach vielem suchen findet man sich zurecht.,de,152,0.0025189924,0.9974674,1.3680891e-05
1,"Trotz hunderte negative Rezensionen, mehr als ein Monat ohne Update. Die Entwickler haben gekündigt? Oder ist die Projektleitung mit der App ganz und voll zufrieden? Gestern konnte ich mich, nochmals, nicht einloggen. Jetzt reicht es! Ich wechsle.",de,247,0.005517439,0.9944242,5.848912e-05
1,"Zum zweiten Mal muss ich bei der PostFinance anrufen, weil der Login mit Fingerabdruckleser gesperrt wurde. Das System ist so träge und unzuverlässig. Mit der alten App und dem Pincode hatte ich dieses Problem nie.",de,214,0.0011023707,0.99888057,1.7089882e-05
2,"Leider habe ich gerade festgestellt, dass die alte Version viel besser ist. Nun muss ich die ganze Zeit wegen Auslandzahlung usw. zu E Finace wechseln. Kann man die Alte App (brauchbare)wieder bekommen ?",de,203,0.006143035,0.99336237,0.00049467693
1,"Drecks-App! Das Einloggen hat wunderbar funktioniert, bis wohl ein neuer Projektleiter sich einbringen wollte und alles neu programmiert wurde. Jetzt funktioniert das biometrische Login auf dem Galaxy S9 überhaupt nicht mehr, beim nächsten Versuch würde mir das Login gesperrt! Danke für nichts, PostFinance!",de,308,0.0007400141,0.9992483,1.1771472e-05
1,Soooo... schlecht!!!!,de,21,0.00053269305,0.9994517,1.5699106e-05
1,"Leider seit dem Update in der Tat kaum mehr zu gebrauchen. Unerklärlich, wie man eine funktionierende Software mit einem update so kaputt machen und die Kunden ärgern kann.",de,172,0.00039260197,0.9995953,1.2191627e-05
3,Ich würde mir eine Funktion wünschen das ich mein kontostand kann abrufen ohne mich jedes mal voll Einloggen zu müssen,de,118,0.05534247,0.94456017,9.735602e-05
1,"Scannen geht seit dem update gar nicht, und in letzter zeit kein ich mich nur duch mobile id oder kartenleser einloggen!",de,120,0.001365578,0.99862295,1.1444402e-05
1,"Sehr sehr sehr langsam, sehr sehr umständlich und oft erscheint ein ""UPS, da ist etwas schief gelaufen. Probieren Sie es später noch einmal"" Das war früher vielleicht nicht sicherer, aber bestimmt besser!",de,204,0.0029778588,0.9970089,1.2961383e-05
1,"Für E-Trading völlig unbrauchbar geworden. Schade, war früher sehr brauchbar und benutzerfreundlich.",de,100,0.0003830327,0.9996038,1.3201931e-05
2,"Die alte app war wirklich besser, jedoch läuft es im moment nicht schlech. Aber es gibt Smartphones wie das Samsung S10 die einen sehr schlechten Fingerabdruckscanner haben. Dann wird bei mehrmaligen falschen versuch de account gesperrt und ein anruf an postfinace ist fällig. Schon passiert. Wieso kann ich diesen fingerabdruck nicht ausschalten oder habe die möglichkeit wenigstens mittels passwort mich einzuloggen. Bitte sofort nachbessern, dies ist eine risige katastrophe somit unbrauchbar.",de,496,0.00027076737,0.9997144,1.4962758e-05
1,"Seit der neuen App ist sie unübersichtlich und, was noch schlimmer ist, so langsam, dass man meinen könnte, sie wäre abgestürzt. Ist sie ja vielleicht auch. Ich habe eine nagelneues Google Pixel 4a. Daran liegts also nicht... Warum auch etwas gleich lassen, wenn man es neu und schlechter machen kann? *Sarkasmus aus*",de,317,0.0025415155,0.9974374,2.1142305e-05
1,Mbudget Prepaid aufladen geht nicht mehr. Bedienung ist viel komplizierter. Eine Katastrophe zu vorher! Schade schade!,de,118,0.0022103079,0.99777806,1.1434573e-05
1,"Grottenschlecht, wenn das Login überhaupt gelingt, was leider selten der Fall ist.",de,82,0.00040720444,0.9995653,2.763911e-05
1,Ich würdige diesem neuen Update keine konstruktive Kritik.,de,58,0.014161033,0.98090875,0.0049302317
1,Etliche Versuche bis es endlich geklappt aber leider ohne schnellservice,de,72,0.00850207,0.99140865,8.907356e-05
1,"Neue App kann alles schlechter als die alte. So kann ich zum Beispiel keine Referenz Zeile zum VESR bezahlen mehr einfügen (was früher super funktionierte), so muss ich jetzt alles eintippen oder vor einen PC sitzen und dort vom Bildschirm abscannen, wenn ich eine PDF Rechnung bezahlen will. So sieht Fortschritt aus. Überlege mir eh, ob ich mit den erneuten Gebührenordnungen und Servicekürzungen mir PF noch leisten will.",de,424,0.0020253842,0.99795115,2.3505601e-05
1,"Seit es neu ist, ist alles viel komplizierter!",de,46,0.0050796876,0.9948586,6.16189e-05
